Episode_ID,Start_Time,End_Time,Total_Steps,Cumulative_Reward,Average_Reward,Max_Reward,Min_Reward,Solved,Checkpoint_Saved,Goal_Scored,Notes
858,1742511022.185348,1742511029.6699984,1195,-1167.783304915822,-0.9772245229421106,0.6036115993542918,-999.9139986452041,0,No,0,
859,1742511029.670867,1742511034.7177868,735,9259.937942785877,12.598555024198472,9011.845483356401,-9.950617283952813,0,No,1,
860,1742511034.7190425,1742511039.7160213,716,9430.077281619078,13.17049899667469,9018.148576716365,-9.950617283952813,0,No,1,
861,1742511039.7169163,1742511044.9696002,766,9285.840196976224,12.12250678456426,9002.765513017233,-9.950617283952813,0,No,1,
862,1742511044.9704983,1742511050.0150993,735,9259.937942785999,12.598555024198637,9011.845483356403,-9.950617283952813,0,No,1,
863,1742511050.0160608,1742511058.1267445,1002,-12811.498903352425,-12.785927049253917,0.6090640627160329,-1099.8965124931658,0,No,0,
864,1742511058.1276977,1742511064.3952994,935,-3926.547269541038,-4.199515796300576,1.0559506953517475,-1099.9177430153798,0,No,0,
865,1742511064.3965013,1742511082.1391232,2348,-109109.94509929312,-46.4693122228676,2.007679305575138,-1099.957155781038,0,No,0,
866,1742511082.1404285,1742511088.3730397,735,9259.937942785959,12.598555024198584,9011.845483356405,-9.950617283952813,0,No,1,
867,1742511088.3739016,1742511093.2241378,735,9259.937942785982,12.598555024198616,9011.845483356405,-9.950617283952813,0,No,1,
868,1742511093.2251534,1742511098.5996063,735,9259.937942785937,12.598555024198554,9011.845483356403,-9.950617283952813,0,No,1,
869,1742511098.600442,1742511103.070421,758,255218.29430132778,336.6995967035987,172830.45280729857,-9.950617283952813,0,No,1,
870,1742511103.07129,1742511107.3083336,735,9259.937942785939,12.598555024198555,9011.845483356403,-9.950617283952813,0,No,1,
871,1742511107.309274,1742511112.061249,758,255218.29430218885,336.69959670473463,172830.45280830323,-9.950617283952813,0,No,1,
872,1742511112.062149,1742511116.363369,716,9430.077281619217,13.170498996674883,9018.148576716365,-9.950617283952813,0,No,1,
873,1742511116.364255,1742511121.1393533,744,11344.542029245516,15.248040361889135,9067.228719081024,-9.950617283952813,0,No,1,
874,1742511121.1401958,1742511126.5185125,716,9430.077281619011,13.170498996674596,9018.148576716363,-9.950617283952813,0,No,1,
875,1742511126.5192878,1742511133.2986395,735,9259.937942785838,12.59855502419842,9011.8454833564,-9.950617283952813,0,No,1,
876,1742511133.2999225,1742511144.658901,758,255218.2943019083,336.6995967043645,172830.45280804404,-9.950617283952813,0,No,1,
877,1742511144.6597958,1742511161.6502492,1965,-117218.89771439646,-59.653383060761556,3.796406962757513,-1099.900003566973,0,No,0,
878,1742511161.6517937,1742511168.1909928,758,255218.29430161114,336.6995967039725,172830.45280776953,-9.950617283952813,0,No,1,
879,1742511168.1919851,1742511176.894319,861,-6900.898254709658,-8.014980551346873,1.1454201906273127,-1099.8926353495012,0,No,0,
880,1742511176.89545,1742511185.9495473,735,9259.937942786008,12.59855502419865,9011.845483356403,-9.950617283952813,0,No,1,
881,1742511185.9504685,1742511195.456178,735,9259.937942785993,12.59855502419863,9011.845483356405,-9.950617283952813,0,No,1,
882,1742511195.4573407,1742511203.3784666,716,9430.077281619118,13.170498996674747,9018.148576716367,-9.950617283952813,0,No,1,
883,1742511203.3794012,1742511210.3254814,716,9430.077281619318,13.170498996675025,9018.14857671637,-9.950617283952813,0,No,1,
884,1742511210.3262236,1742511217.0095468,716,9430.077281619266,13.170498996674953,9018.148576716369,-9.950617283952813,0,No,1,
885,1742511217.0105226,1742511224.6189804,716,9430.077281619158,13.170498996674802,9018.148576716369,-9.950617283952813,0,No,1,
886,1742511224.6200697,1742511231.836103,758,255218.29430056267,336.6995967025893,172830.4528065708,-9.950617283952813,0,No,1,
887,1742511231.8370748,1742511239.278491,758,255218.29430102644,336.6995967032011,172830.4528070202,-9.950617283952813,0,No,1,
888,1742511239.279795,1742511245.719877,716,9430.077281618996,13.170498996674576,9018.148576716363,-9.950617283952813,0,No,1,
889,1742511245.7207167,1742511253.2172344,716,9430.077281619075,13.170498996674686,9018.148576716361,-9.950617283952813,0,No,1,
890,1742511253.2180684,1742511259.8794234,735,9259.937942785993,12.59855502419863,9011.845483356405,-9.950617283952813,0,No,1,
891,1742511259.8804862,1742511267.5778358,716,9430.077281619246,13.170498996674924,9018.148576716372,-9.950617283952813,0,No,1,
892,1742511267.5787122,1742511275.7012548,735,9259.937942786113,12.598555024198793,9011.845483356406,-9.950617283952813,0,No,1,
893,1742511275.702362,1742511284.4855628,758,255218.2943006616,336.69959670271976,172830.45280666222,-9.950617283952813,0,No,1,
894,1742511284.487101,1742511293.2049708,758,255218.29430072976,336.6995967028097,172830.4528067461,-9.950617283952813,0,No,1,
895,1742511293.2059298,1742511302.0548224,758,255218.29430174382,336.6995967041475,172830.4528078921,-9.950617283952813,0,No,1,
896,1742511302.0557282,1742511309.868224,607,-1515.7845332147754,-2.497173860320882,0.1377197511683278,-999.9420518925672,0,No,0,
897,1742511309.8689456,1742511318.385744,891,-11193.726392393484,-12.563104817501104,0.34416043807500596,-1099.7877644599282,0,No,0,
898,1742511318.3867888,1742511326.8822749,758,255218.29430075464,336.69959670284254,172830.45280676908,-9.950617283952813,0,No,1,
899,1742511326.8831887,1742511332.7762804,660,-1505.8653630313206,-2.2816141864110917,0.13776266957754338,-999.9282602745812,0,No,0,
900,1742511332.7805946,1742511339.4591012,724,-1454.6349506858537,-2.0091642965274223,0.261769729518458,-999.870861121443,0,Yes,0,
901,1742511339.4600194,1742511346.446584,765,-1422.1482480083275,-1.8590173176579445,0.3767284100607809,-999.7352488136194,0,No,0,
902,1742511346.4499846,1742511354.4077027,691,-1508.3041942723416,-2.182784651624228,0.13950077260785734,-999.9469274548453,0,No,0,
903,1742511354.4089177,1742511363.3414183,770,-1484.0049744895114,-1.927279187648716,0.15826778409133568,-999.9065183974105,0,No,0,
904,1742511363.3423932,1742511383.949618,2031,-122938.40267766136,-60.530971283929766,3.569279891361771,-1099.9188860402023,0,No,0,
905,1742511383.9506233,1742511392.3259385,758,255218.29430174376,336.69959670414744,172830.45280789206,-9.950617283952813,0,No,1,
906,1742511392.3275511,1742511404.8454251,1056,-1447.0843895515604,-1.3703450658632201,0.13308317458875618,-999.9365594400952,0,No,0,
907,1742511404.8466117,1742511415.5100427,879,-10059.544273124853,-11.444305202644884,0.18081652559075317,-1099.900385524609,0,No,0,
908,1742511415.510757,1742511424.1923077,836,-1476.8988165515993,-1.7666253786502384,0.13308317458875626,-999.938018152239,0,No,0,
909,1742511424.1932983,1742511431.37282,837,-1473.9854918196654,-1.761034040405813,0.1610372936955444,-999.9089822446443,0,No,0,
910,1742511431.3735855,1742511438.013887,726,-1485.7158169358484,-2.0464405191953836,0.17141485061592004,-999.8996086920178,0,No,0,
911,1742511438.014958,1742511445.0712712,716,-1427.8185967163458,-1.9941600512798126,0.41873440607687523,-999.6884745711724,0,No,0,
912,1742511445.0722954,1742511452.5860438,758,255218.29430088366,336.69959670301273,172830.45280688826,-9.950617283952813,0,No,1,
913,1742511452.5867753,1742511459.8463762,724,-1490.1412706223693,-2.058206174892775,0.13308317458875618,-999.9437014132471,0,No,0,
914,1742511459.847264,1742511467.1202323,758,255218.2943003756,336.6995967023425,172830.4528064189,-9.950617283952813,0,No,1,
915,1742511467.1212933,1742511475.3637748,837,-1473.9854918196295,-1.76103404040577,0.16103729369562975,-999.9089822446442,0,No,0,
916,1742511475.3647954,1742511482.1624498,726,-1485.715816935844,-2.0464405191953774,0.17141485061597866,-999.8996086920179,0,No,0,
917,1742511482.1657505,1742511489.4722712,735,9259.937942785946,12.598555024198566,9011.845483356403,-9.950617283952813,0,No,1,
918,1742511489.4731498,1742511496.1384947,726,-1485.715816935854,-2.046440519195391,0.17141485061597747,-999.899608692018,0,No,0,
919,1742511496.1395178,1742511503.2888865,737,-1438.0532302590364,-1.9512255498765758,0.349647535409122,-999.7921302122134,0,No,0,
920,1742511503.2899663,1742511512.118703,758,255218.29430086073,336.6995967029825,172830.45280686708,-9.950617283952813,0,No,1,
921,1742511512.1196454,1742511520.1154826,726,-1485.7158169358502,-2.046440519195386,0.1714148506159329,-999.8996086920179,0,No,0,
922,1742511520.1168265,1742511526.3423605,758,255218.29430131617,336.6995967035833,172830.45280728786,-9.950617283952813,0,No,1,
923,1742511526.3432503,1742511532.8507187,758,255218.29430059026,336.6995967026257,172830.4528065963,-9.950617283952813,0,No,1,
924,1742511532.8516262,1742511538.4281237,724,-1490.141270650457,-2.0582061749315703,0.1330831745887571,-999.9437014132831,0,No,0,
925,1742511538.4294398,1742511547.2266684,735,9259.937942786071,12.598555024198737,9011.845483356405,-9.950617283952813,0,No,1,
926,1742511547.2281053,1742511556.3173563,758,255218.29430058785,336.6995967026225,172830.45280661498,-9.950617283952813,0,No,1,
927,1742511556.3181975,1742511565.525737,837,-1473.9854918196486,-1.761034040405793,0.1610372936955832,-999.9089822446443,0,No,0,
928,1742511565.5267,1742511571.2046313,758,255218.29430036352,336.6995967023265,172830.45280638683,-9.950617283952813,0,No,1,
929,1742511571.205427,1742511575.4379542,724,-1490.1412706350498,-2.0582061749102896,0.13308317458875712,-999.9437014132634,0,No,0,
930,1742511575.4387333,1742511581.7860699,818,-1489.5740127989186,-1.8209951256710497,0.13704413678227687,-999.9270289656179,0,No,0,
931,1742511581.7870464,1742511587.2973738,837,-1473.9854918196422,-1.7610340404057852,0.16103729369560632,-999.9089822446443,0,No,0,
932,1742511587.2982628,1742511591.5565045,726,-1485.7158169358518,-2.046440519195388,0.17141485061592956,-999.8996086920179,0,No,0,
933,1742511591.5573826,1742511596.1924074,837,-1473.9854918196038,-1.7610340404057394,0.16103729369568667,-999.9089822446442,0,No,0,
934,1742511596.1933632,1742511601.434466,818,-1489.5740127989197,-1.820995125671051,0.13704413678227728,-999.9270289656179,0,No,0,
935,1742511601.4354477,1742511606.3902261,758,255218.29430118148,336.69959670340563,172830.45280714252,-9.950617283952813,0,No,1,
936,1742511606.3909917,1742511610.329553,724,-1490.1412706680385,-2.0582061749558545,0.13308317458875704,-999.9437014133055,0,No,0,
937,1742511610.3303874,1742511614.4973361,758,255218.29429995912,336.69959670179304,172830.4528060132,-9.950617283952813,0,No,1,
938,1742511614.4983013,1742511618.4801815,724,-1490.1412706078836,-2.0582061748727676,0.13308317458875626,-999.9437014132286,0,No,0,
939,1742511618.4810076,1742511622.7748523,758,255218.294300636,336.699596702686,172830.45280663852,-9.950617283952813,0,No,1,
940,1742511622.7757757,1742511627.5180256,837,-1473.9854918196293,-1.7610340404057698,0.1610372936956278,-999.9089822446442,0,No,0,
941,1742511627.518942,1742511632.0538163,818,-1489.574012798921,-1.8209951256710526,0.13704413678227764,-999.9270289656179,0,No,0,
942,1742511632.0547557,1742511635.9470263,724,-1490.141270645659,-2.058206174924943,0.13308317458875601,-999.9437014132769,0,No,0,
943,1742511635.9479067,1742511640.5535462,818,-1489.5740127989084,-1.820995125671037,0.13704413678227587,-999.9270289656178,0,No,0,
944,1742511640.554457,1742511645.01672,726,-1485.7158169358609,-2.0464405191954005,0.17141485061592182,-999.8996086920179,0,No,0,
945,1742511645.0174947,1742511649.7593884,716,9430.077281619087,13.170498996674704,9018.148576716365,-9.950617283952813,0,No,1,
946,1742511649.7602284,1742511654.8576798,758,255218.2943012329,336.6995967034735,172830.45280721094,-9.950617283952813,0,No,1,
947,1742511654.8586104,1742511659.405762,818,-1489.5740127989195,-1.8209951256710508,0.13704413678227717,-999.9270289656179,0,No,0,
948,1742511659.406649,1742511664.6142383,726,-1485.7158169358509,-2.0464405191953867,0.1714148506159353,-999.8996086920179,0,No,0,
949,1742511664.6152077,1742511670.78015,724,-1490.1412706375413,-2.0582061749137313,0.13308317458875618,-999.9437014132665,0,No,0,
950,1742511670.7811387,1742511676.429743,726,-1485.7158169358534,-2.0464405191953903,0.17141485061591524,-999.8996086920179,0,No,0,
951,1742511676.430635,1742511681.7128723,726,-1485.7158169358574,-2.046440519195396,0.1714148506159542,-999.8996086920179,0,No,0,
952,1742511681.7142572,1742511686.8465414,737,-1438.053230259037,-1.9512255498765767,0.3496475354091149,-999.7921302122134,0,No,0,
953,1742511686.8474727,1742511692.8163037,726,-1485.7158169358452,-2.046440519195379,0.17141485061597994,-999.8996086920179,0,No,0,
954,1742511692.817011,1742511698.2732265,818,-1489.5740127989234,-1.8209951256710555,0.1370441367822774,-999.9270289656179,0,No,0,
955,1742511698.2745507,1742511703.4186814,724,-1490.1412706546957,-2.058206174937425,0.13308317458875624,-999.9437014132884,0,No,0,
956,1742511703.4198446,1742511709.0839195,818,-1489.5740127989202,-1.8209951256710515,0.13704413678227723,-999.9270289656179,0,No,0,
957,1742511709.084864,1742511714.8154817,758,255218.2943009058,336.69959670304195,172830.45280688783,-9.950617283952813,0,No,1,
958,1742511714.816441,1742511720.7604713,737,-1438.0532302589359,-1.9512255498764395,0.349647535409546,-999.792130212213,0,No,0,
959,1742511720.7613492,1742511726.4282799,724,-1490.141270652635,-2.058206174934579,0.13308317458875626,-999.9437014132858,0,No,0,
960,1742511726.429984,1742511732.0122635,726,-1485.7158169358536,-2.0464405191953907,0.17141485061586867,-999.8996086920178,0,No,0,
961,1742511732.0133185,1742511736.511643,726,-1485.7158169358568,-2.046440519195395,0.17141485061595194,-999.8996086920179,0,No,0,
962,1742511736.512556,1742511741.579268,724,-1490.1412706443987,-2.058206174923203,0.13308317458875618,-999.9437014132752,0,No,0,
963,1742511741.5801587,1742511747.402105,724,-1490.1412706532603,-2.0582061749354423,0.13308317458875735,-999.9437014132866,0,No,0,
964,1742511747.4030123,1742511752.2954907,726,-1485.7158169358565,-2.0464405191953947,0.1714148506159629,-999.899608692018,0,No,0,
965,1742511752.2962668,1742511756.435131,726,-1485.7158169358474,-2.0464405191953823,0.17141485061592868,-999.8996086920179,0,No,0,
966,1742511756.4360013,1742511760.9937048,726,-1485.7158169358459,-2.04644051919538,0.17141485061597866,-999.8996086920179,0,No,0,
967,1742511760.9946527,1742511767.2162397,818,-1489.5740127989204,-1.820995125671052,0.13704413678227714,-999.9270289656179,0,No,0,
968,1742511767.2175057,1742511772.3311942,724,-1490.1412706363321,-2.058206174912061,0.13308317458875712,-999.943701413265,0,No,0,
969,1742511772.3320918,1742511777.0064209,724,-1490.141270634011,-2.058206174908855,0.13308317458875618,-999.943701413262,0,No,0,
970,1742511777.0074582,1742511781.6829553,724,-1490.1412706311821,-2.0582061749049476,0.13308317458875712,-999.9437014132584,0,No,0,
971,1742511781.6840658,1742511786.6635594,724,-1490.1412706319093,-2.058206174905952,0.13308317458875626,-999.9437014132593,0,No,0,
972,1742511786.664462,1742511791.2339234,726,-1485.7158169358577,-2.046440519195396,0.17141485061593878,-999.8996086920179,0,No,0,
973,1742511791.2348,1742511795.5230393,724,-1490.1412706402702,-2.0582061749175002,0.13308317458875712,-999.94370141327,0,No,0,
974,1742511795.5239396,1742511800.3626692,818,-1489.5740127989222,-1.8209951256710541,0.1370441367822768,-999.9270289656179,0,No,0,
975,1742511800.3635428,1742511804.8555055,724,-1490.1412706320525,-2.0582061749061498,0.13308317458875626,-999.9437014132595,0,No,0,
976,1742511804.856394,1742511809.0280442,726,-1485.71581693584,-2.0464405191953716,0.17141485061595743,-999.8996086920178,0,No,0,
977,1742511809.0289161,1742511814.562632,818,-1489.574012798921,-1.8209951256710526,0.13704413678227717,-999.9270289656179,0,No,0,
978,1742511814.5636265,1742511821.00447,818,-1489.5740127989197,-1.820995125671051,0.1370441367822773,-999.9270289656179,0,No,0,
979,1742511821.0053372,1742511825.2687988,726,-1485.7158169358477,-2.0464405191953823,0.17141485061595144,-999.8996086920179,0,No,0,
980,1742511825.269682,1742511829.6129932,724,-1490.1412706294939,-2.0582061749026157,0.13308317458875601,-999.9437014132562,0,No,0,
981,1742511829.6137793,1742511834.4790764,724,-1490.1412706324772,-2.0582061749067364,0.1330831745887571,-999.94370141326,0,No,0,
